 Veh 1 color, Veh 1 distance, Veh 1 speed,Veh 1 stop, Veh 1 step, Veh 1 deviation, Veh 1 integral, Veh 1 derivative,Veh 2 color,Veh 2  distance,Veh 2  speed,Veh 2 stop,Veh 2  step,Veh 2  deviation,Veh 2  integral,Veh 2  derivative,Veh 2  frontID,Veh 2  frontTime,Veh 2  frontStep,Veh 2  frontSpeed,Veh 2  frontDistance,Veh 3 color,Veh 3 distance,Veh 3 speed,Veh 3 stop,Veh 3 step,Veh 3 deviation,Veh 3 integral,Veh 3 derivative,Veh 3 frontID,Veh 3 frontTime,Veh 3 frontStep,Veh 3 frontSpeed,Veh 3 frontDistance
5,1267,94,0,2,-32.5,-255,-1,51,242,90,0,2,11,0,45,1,129807,2,94.5,1255,66,326,139.6195394,0,0,28.5,80.5,0,2,180785,0,90,349
7,1259,94.5,0,2,-30.5,-285.5,2,65,251,90,0,2,25,25,14,1,130099,2,95,1786,72,340,146.6005164,0,0,34.5,115,6,2,181066,0,90,328
8,1255,95,0,2,-29.5,-315,1,67,273,90,0,2,27,52,2,1,130099,2,95.5,1778,60,273,90,0,0,22.5,137.5,-12,2,181223,0,94.5,330
34,1786,95.5,0,2,-3.5,0,26,58,234,90,0,2,18,70,-9,1,130402,2,96,1632,55,271,90,0,0,17.5,155,-5,2,181512,0,90,349
52,1778,96,0,2,14.5,0,18,18,326,90,0,2,-22,0,-40,1,130402,2,96.5,1744,42,267,90,0,0,4.5,0,-13,2,181656,0,99.22499847,370
6,1632,96.5,0,2,-31.5,0,-46,5,326,90,0,2,-35,-35,-13,1,130712,2,97.5,1714,31,273,90,0,0,-6.5,0,-11,2,181785,0,104.1862488,372
5,1744,97,0,2,-32.5,-32.5,-1,14,267,90,0,2,-26,-61,9,1,130851,2,98,1706,54,296,90,1,0,-6.5,0,-11,2,182061,0,114.8653412,391
15,1732,97.5,0,2,-22.5,-55,10,69,243,90,0,2,29,0,55,1,130990,2,98,1706,60,281,90,1,0,-6.5,0,-11,2,182330,0,120.6086044,393
4,1714,98,0,2,-33.5,-88.5,-11,70,251,90,0,2,30,30,1,1,131140,2,99,1680,61,326,94.5,0,0,23.5,0,30,2,182471,0,132.970993,385
6,1706,98.5,0,2,-31.5,-120,2,59,326,90,0,2,19,49,-11,1,131280,2,99.5,1666,60,329,99.225,0,0,22.5,22.5,-1,2,182614,0,139.6195374,428
5,1694,99,0,2,-32.5,-152.5,-1,21,336,94.5,0,2,-19,0,-38,1,131280,2,99.5,1666,41,349,104.18625,0,0,3.5,0,-19,2,182763,0,146.6005096,393
5,1680,99.5,0,2,-32.5,-185,0,12,326,90,0,2,-28,-28,-9,1,131592,2,100.5,1686,45,384,109.3955625,0,0,7.5,0,4,2,183031,0,161.6270752,365
5,1666,100,0,2,-32.5,-217.5,0,57,326,90,0,2,17,0,45,1,131592,2,100.5,1686,51,355,114.8653406,0,0,13.5,13.5,6,2,183168,0,165,454
5,1656,100.5,0,2,-32.5,-250,0,69,326,90,0,2,29,29,12,1,131899,2,101,2550,30,384,120.6086077,0,0,-7.5,0,-21,2,183485,0,165,393
5,1686,101,0,2,-32.5,-282.5,0,34,326,90,0,2,-6,0,-35,1,131899,2,101.5,2550,50,392,126.639038,0,0,12.5,0,20,2,183632,0,165,349
5,2550,101.5,0,2,-32.5,-315,0,6,326,90,0,2,-34,-34,-28,1,132041,2,102,2550,20,416,132.9709899,0,0,-17.5,0,-30,2,183937,0,165,353
5,2550,102,0,2,-32.5,-347.5,0,24,1389,94.5,0,2,-16,-50,18,1,132318,2,103,2550,46,399,139.6195394,0,0,8.5,0,26,2,184095,0,165,334
5,2550,102.5,0,2,-32.5,-380,0,75,326,90,0,2,35,0,51,1,132318,2,103,2550,45,391,146.6005164,0,0,7.5,0,-1,2,184236,0,165,364
5,2550,103,0,2,-32.5,-412.5,0,60,326,90,0,2,20,20,-15,1,132478,2,103.5,2550,26,393,153.9305422,0,0,-11.5,0,-19,2,184523,0,90,349
5,2550,103.5,0,2,-32.5,-445,0,11,326,90,0,2,-29,0,-49,1,132626,2,104,2550,52,408,161.6270693,0,0,14.5,0,26,2,184682,0,94.5,330
66,2550,104,0,2,28.5,0,61,5,1334,94.5,0,2,-35,-35,-6,1,132768,2,104.5,2550,28,357,165,0,0,-9.5,0,-24,2,184965,0,90,338
73,2550,104.5,0,2,35.5,35.5,7,11,1330,99.225,0,2,-29,-64,6,1,132920,2,105,2550,42,370,165,0,0,4.5,0,14,2,185125,0,99.22499847,347
77,2550,105,0,2,39.5,75,4,21,1330,104.18625,0,2,-19,-83,10,1,133210,2,105.5,2550,40,355,165,0,0,2.5,0,-2,2,185293,0,104.1862488,338
79,2550,105.5,0,2,41.5,116.5,2,9,1288,109.3955625,0,2,-31,-114,-12,1,133378,2,106.5,2550,37,347,165,0,0,-0.5,0,-3,2,185583,0,109.3955612,404
82,2550,106,0,2,44.5,161,3,5,1273,90,0,2,-35,-149,-4,1,133509,2,107,2550,36,321,165,0,0,-1.5,0,-1,2,185745,0,120.6086044,370
80,2550,106.5,0,2,42.5,203.5,-2,5,1262,90,0,2,-35,-184,0,1,133658,2,107.5,2550,34,322,165,0,0,-3.5,0,-2,2,185885,0,126.6390381,462
79,2550,107,0,2,41.5,245,-1,5,1246,90,0,2,-35,-219,0,1,133658,2,107.5,2550,45,321,165,0,0,7.5,0,11,2,186049,0,132.970993,365
77,2550,107.5,0,2,39.5,284.5,-2,5,1245,90,0,2,-35,-254,0,1,133798,2,108,2005,33,321,165,0,0,-4.5,0,-12,2,186334,0,146.6005096,357
77,2550,108,0,2,39.5,324,0,5,1274,90,0,2,-35,-289,0,1,133948,2,108.5,2550,44,298,90,0,0,6.5,0,11,2,186504,0,153.930542,416
57,2005,108.5,0,2,19.5,343.5,-20,5,1777,90,0,2,-35,-324,0,1,134087,2,109,2550,54,320,94.5,0,0,16.5,16.5,10,2,186660,0,161.6270752,376
6,2550,109,0,2,-31.5,0,-51,6,326,90,0,2,-34,-358,1,1,134367,2,110,2550,9,326,99.225,0,0,-28.5,0,-45,2,186969,0,165,374
5,2550,109.5,0,2,-32.5,-32.5,-1,20,321,90,0,2,-20,-378,14,1,134367,2,110,2550,47,336,104.18625,0,0,9.5,0,38,2,187105,0,165,404
5,2550,110,0,2,-32.5,-65,0,56,263,90,0,2,16,0,36,1,134648,2,111,2550,57,348,109.3955625,0,0,19.5,19.5,10,2,187263,0,165,1337
4,2550,110.5,0,2,-33.5,-98.5,-1,67,345,94.5,0,2,27,27,11,1,134797,2,111.5,2550,10,370,114.8653406,0,0,-27.5,0,-47,2,187531,0,165,1282
5,2550,111,0,2,-32.5,-131,1,25,259,90,0,2,-15,0,-42,1,134797,2,111.5,2550,53,483,120.6086077,0,0,15.5,0,43,2,187682,0,165,1271
11,2550,111.5,0,2,-26.5,-157.5,6,4,288,90,0,2,-36,-36,-21,1,134952,2,112,2550,45,392,126.639038,0,0,7.5,0,-8,2,187974,0,165,1234
6,2550,112,0,2,-31.5,-189,-5,4,326,90,0,2,-36,-72,0,1,135230,2,113,1873,24,384,132.9709899,0,0,-13.5,0,-21,2,188104,0,90,1189
5,2550,112.5,0,2,-32.5,-221.5,-1,4,303,90,0,2,-36,-108,0,1,135230,2,113,2550,52,393,139.6195394,0,0,14.5,0,28,2,188395,0,90,1171
25,1873,113,0,2,-12.5,-234,20,5,289,90,0,2,-35,-143,1,1,135382,2,113.5,2489,38,370,146.6005164,0,0,0.5,0,-14,2,188561,0,90,340
76,2550,113.5,0,2,38.5,0,51,15,326,90,0,2,-25,-168,10,1,135532,2,114,1827,26,392,153.9305422,0,0,-11.5,0,-12,2,188732,0,90,348
76,2489,114,0,2,38.5,38.5,0,55,297,90,0,2,15,0,40,1,135669,2,114.5,1785,49,362,161.6270693,0,0,11.5,0,23,2,189023,0,90,326
75,1827,114.5,0,2,37.5,76,-1,62,286,90,0,2,22,22,7,1,135948,2,115.5,1756,44,334,165,0,0,6.5,0,-5,2,189172,0,90,330
74,1785,115,0,2,36.5,112.5,-1,33,349,94.5,0,2,-7,0,-29,1,135948,2,115.5,1756,24,303,165,0,0,-13.5,0,-20,2,189323,0,94.5,376
62,2465,115.5,0,2,24.5,137,-12,11,303,90,0,2,-29,-29,-22,1,136099,2,116,2550,54,326,165,0,0,16.5,0,30,2,189605,0,104.1862488,1797
15,1756,116,0,2,-22.5,0,-47,16,289,90,0,2,-24,-53,5,1,136239,2,116.5,1732,25,326,165,0,0,-12.5,0,-29,2,189751,0,109.3955612,1115
6,2550,116.5,0,2,-31.5,-31.5,-9,43,321,90,0,2,3,0,27,1,136390,2,117,1708,44,326,165,0,0,6.5,0,19,2,189921,0,114.8653412,1763
66,1732,117,0,2,28.5,0,60,65,321,90,0,2,25,25,22,1,136547,2,117.5,1706,43,326,165,0,0,5.5,0,-1,2,190215,0,126.6390381,1763
81,1708,117.5,0,2,43.5,43.5,15,50,321,90,0,2,10,35,-15,1,136697,2,118,2366,22,326,165,0,0,-15.5,0,-21,2,190354,0,132.970993,1763
7,1706,118,0,2,-30.5,0,-74,15,304,90,0,2,-25,0,-35,1,136835,2,118.5,1648,63,1322,165,0,0,25.5,0,41,2,190645,0,90,420
5,2366,118.5,0,2,-32.5,-32.5,-2,8,321,90,0,2,-32,-32,-7,1,137107,2,119.5,1657,66,1282,165,0,0,28.5,28.5,3,2,190802,0,90,404
66,1648,119,0,2,28.5,0,61,26,321,90,0,2,-14,-46,18,1,137107,2,119.5,1657,68,326,165,0,0,30.5,59,2,2,190954,0,90,418
61,1640,119.5,0,2,23.5,23.5,-5,59,326,90,0,2,19,0,33,1,137247,2,120,2550,67,1227,165,0,0,29.5,88.5,-1,2,191226,0,99.22499847,460
5,1657,120,0,2,-32.5,0,-56,67,297,90,0,2,27,27,8,1,137388,2,120.5,1585,65,1174,165,0,0,27.5,116,-2,2,191365,0,104.1862488,464
5,2550,120.5,0,2,-32.5,-32.5,0,36,303,90,0,2,-4,0,-31,1,137528,2,121,1581,73,326,90,0,0,35.5,151.5,8,2,191630,0,114.8653412,447
21,1585,121,0,2,-16.5,-49,16,10,321,90,0,2,-30,-30,-26,1,137669,2,121.5,1559,67,1164,90,0,0,29.5,181,-6,2,191776,0,90,420
59,1581,121.5,0,2,21.5,0,38,21,340,94.5,0,2,-19,-49,11,1,137827,2,122,1563,70,2550,90,0,0,32.5,213.5,3,2,192052,0,90,439
57,1559,122,0,2,19.5,19.5,-2,62,321,90,0,2,22,0,41,1,137961,2,122.5,2550,72,199,90,0,0,34.5,248,2,2,192191,0,90,446
10,1563,122.5,0,2,-27.5,0,-47,67,321,90,0,2,27,27,5,1,138101,2,123,1504,6,2550,90,0,0,-31.5,0,-66,2,192491,0,94.5,448
16,2550,123,0,2,-21.5,-21.5,6,30,321,90,0,2,-10,0,-37,1,138252,2,123.5,1499,5,2550,94.5,0,0,-32.5,-32.5,-1,2,192651,0,104.1862488,471
82,1504,123.5,0,2,44.5,0,66,9,326,90,0,2,-31,-31,-21,1,138396,2,124,2001,10,191,90,0,0,-27.5,-60,5,2,192788,0,109.3955612,473
77,1499,124,0,2,39.5,39.5,-5,23,336,94.5,0,2,-17,-48,14,1,138548,2,124.5,1505,48,203,90,0,0,10.5,0,38,2,192965,0,114.8653412,490
6,2001,124.5,0,2,-31.5,0,-71,62,338,99.225,0,2,22,0,39,1,138679,2,125,2550,43,227,90,0,0,5.5,0,-5,2,193255,0,126.6390381,479
5,1505,125,0,2,-32.5,-32.5,-1,73,321,90,0,2,33,33,11,1,138821,2,125.5,2550,31,227,90,0,0,-6.5,0,-12,2,193396,0,132.970993,498
12,2550,125.5,0,2,-25.5,-58,7,64,348,94.5,0,2,24,57,-9,1,138970,2,126,1414,55,326,94.5,0,0,17.5,0,24,2,193695,0,139.6195374,475
35,2550,126,0,2,-2.5,0,23,7,353,99.225,0,2,-33,0,-57,1,139250,2,126.5,1388,61,1671,99.225,0,0,23.5,23.5,6,2,193827,0,153.930542,473
48,1414,126.5,0,2,10.5,0,13,4,372,104.18625,0,2,-36,-36,-3,1,139250,2,127,2550,65,321,104.18625,0,0,27.5,51,4,2,193964,0,161.6270752,456
33,1388,127,0,2,-4.5,0,-15,6,338,109.3955625,0,2,-34,-70,2,1,139536,2,128,1318,63,326,109.3955625,0,0,25.5,76.5,-2,2,194264,0,165,462
18,2550,127.5,0,2,-19.5,-19.5,-15,34,347,114.8653406,0,2,-6,0,28,1,139536,2,128,1318,54,321,114.8653406,0,0,16.5,93,-9,2,194396,0,165,448
52,1330,128,0,2,14.5,0,34,67,408,120.6086077,0,2,27,0,33,1,139689,2,128.5,1299,55,320,120.6086077,0,0,17.5,110.5,1,2,194704,0,165,445
73,1318,128.5,0,2,35.5,35.5,21,59,326,90,0,2,19,19,-8,1,139971,2,129,1965,62,326,90,0,0,24.5,135,7,2,194842,0,165,437
24,1299,129,0,2,-13.5,0,-49,18,370,94.5,0,2,-22,0,-41,1,139971,2,129.5,1250,47,321,90,0,0,9.5,0,-15,2,195001,0,165,420
5,1965,129.5,0,2,-32.5,-32.5,-19,10,408,99.225,0,2,-30,-30,-8,1,140111,2,130,1246,27,374,94.5,0,0,-10.5,0,-20,2,195306,0,165,425
61,1250,130,0,2,23.5,0,56,36,365,104.18625,0,2,-4,0,26,1,140258,2,130,1231,61,362,99.225,0,0,23.5,0,34,2,195442,0,165,412
80,1246,130,0,2,42.5,42.5,19,66,406,109.3955625,0,2,26,0,30,1,140411,2,130,1693,58,372,104.18625,0,0,20.5,20.5,-3,2,195747,0,165,412
8,1231,130,0,2,-29.5,0,-72,71,392,114.8653406,0,2,31,31,5,1,140565,2,130,1182,33,348,109.3955625,0,0,-4.5,0,-25,2,195906,0,165,361
5,1693,130,0,2,-32.5,-32.5,-3,16,427,120.6086077,0,2,-24,0,-55,1,140707,2,130,1192,51,361,114.8653406,0,0,13.5,0,18,2,196162,0,165,374
60,1182,130,0,2,22.5,0,55,5,437,126.639038,0,2,-35,-35,-11,1,140984,2,130,1183,45,391,120.6086077,0,0,7.5,0,-6,2,196316,0,165,382
77,1192,130,0,2,39.5,39.5,17,5,397,132.9709899,0,2,-35,-70,0,1,141120,2,130,1595,42,455,126.639038,0,0,4.5,0,-3,2,196453,0,165,372
23,1183,130,0,2,-14.5,0,-54,43,408,139.6195394,0,2,3,0,38,1,141120,2,130,1595,54,439,132.9709899,0,0,16.5,16.5,12,2,196724,0,165,338
7,1595,130,0,2,-30.5,-30.5,-16,68,403,146.6005164,0,2,28,28,25,1,141261,2,130,1595,32,418,139.6195394,0,0,-5.5,0,-22,2,196861,0,165,376
26,1595,130,0,2,-11.5,-42,19,55,435,153.9305422,0,2,15,43,-13,1,141428,2,130,1074,38,401,146.6005164,0,0,0.5,0,6,2,197154,0,90,326
46,1595,130,0,2,8.5,0,20,14,404,161.6270693,0,2,-26,0,-41,1,141567,2,130,2550,41,443,153.9305422,0,0,3.5,0,3,2,197316,0,90,330
6,1074,130,0,2,-31.5,0,-40,8,416,165,0,2,-32,-32,-6,1,141713,2,130,2550,34,385,161.6270693,0,0,-3.5,0,-7,2,197472,0,90,329
6,2550,130,0,2,-31.5,-31.5,0,52,389,165,0,2,12,0,44,1,141988,2,130,2550,39,401,165,0,0,1.5,0,5,2,197761,0,94.5,374
5,2550,130,0,2,-32.5,-64,-1,77,454,165,0,2,37,37,25,1,141988,2,130,2550,41,416,165,0,0,3.5,0,2,2,197904,0,99.22499847,361
6,2550,130,0,2,-31.5,-95.5,1,89,374,165,0,2,49,86,12,1,142147,2,130,2550,39,370,165,0,0,1.5,0,-2,2,198036,0,104.1862488,338
5,2550,130,0,2,-32.5,-128,-1,17,416,165,0,2,-23,0,-72,1,142287,2,130,1032,36,357,165,0,0,-1.5,0,-3,2,198341,0,114.8653412,347
5,2550,130,0,2,-32.5,-160.5,0,5,401,165,0,2,-35,-35,-12,1,142570,2,130,1020,37,361,165,0,0,-0.5,0,1,2,198481,0,120.6086044,321
5,1032,130,0,2,-32.5,-193,0,6,385,165,0,2,-34,-69,1,1,142708,2,130,1008,37,321,165,0,0,-0.5,0,0,2,198631,0,90,336
6,1020,130,0,2,-31.5,-224.5,1,15,357,165,0,2,-25,-94,9,1,142708,2,130,986,41,308,165,0,0,3.5,0,4,2,198933,0,99.22499847,326
7,1008,130,0,2,-30.5,-255,1,67,364,165,0,2,27,0,52,1,142988,2,130,1082,50,289,90,0,0,12.5,12.5,9,2,199086,0,90,321
6,986,130,0,2,-31.5,-286.5,-1,78,392,165,0,2,38,38,11,1,142988,2,130,1082,24,321,94.5,0,0,-13.5,0,-26,2,199381,0,90,321
5,971,130,0,2,-32.5,-319,-1,62,353,165,0,2,22,60,-16,1,143126,2,130,2550,45,321,99.225,0,0,7.5,0,21,2,199512,0,94.5,321
6,1082,130,0,2,-31.5,-350.5,1,24,362,165,0,2,-16,0,-38,1,143287,2,130,2550,33,281,90,0,0,-4.5,0,-12,2,199785,0,90,326
5,2550,130,0,2,-32.5,-383,-1,9,376,165,0,2,-31,-31,-15,1,143428,2,130,2550,42,290,90,0,0,4.5,0,9,2,199924,0,90,324
4,2550,130,0,2,-33.5,-416.5,-1,61,338,165,0,2,21,0,52,1,143569,2,130,2550,33,303,94.5,0,0,-4.5,0,-9,2,200231,0,90,329
6,2550,130,0,2,-31.5,-448,2,73,326,90,0,2,33,33,12,1,143718,2,130,2550,37,286,90,0,0,-0.5,0,4,2,200392,0,94.5,389
5,2550,130,0,2,-32.5,-480.5,-1,23,357,94.5,0,2,-17,0,-50,1,143870,2,130,2550,40,281,90,0,0,2.5,0,3,2,200528,0,99.22499847,329
5,2550,130,0,2,-32.5,-513,0,8,328,90,0,2,-32,-32,-15,1,144012,2,130,2550,39,321,94.5,0,0,1.5,0,-1,2,200821,0,90,326
5,2550,130,0,2,-32.5,-545.5,0,18,347,94.5,0,2,-22,-54,10,1,144159,2,130,2550,42,321,99.225,0,0,4.5,0,3,2,200955,0,94.5,2332
5,2550,130,0,2,-32.5,-578,0,67,347,99.225,0,2,27,0,49,1,144307,2,130,2550,41,282,90,0,0,3.5,0,-1,2,201244,0,99.22499847,384
18,2550,130,0,2,-19.5,-597.5,13,76,321,90,0,2,36,36,9,1,144447,2,130,2550,34,321,94.5,0,0,-3.5,0,-7,2,201403,0,90,348
74,2550,130,0,2,36.5,0,56,15,1680,94.5,0,2,-25,0,-61,1,144598,2,130,2550,38,294,90,0,0,0.5,0,4,2,201542,0,94.5,1273
73,2550,130,0,2,35.5,35.5,-1,6,2550,99.225,0,2,-34,-34,-9,1,144740,2,130,2550,38,279,90,0,0,0.5,0,0,2,201831,0,99.22499847,1290
76,2550,130,0,2,38.5,74,3,28,1458,104.18625,0,2,-12,-46,22,1,144908,2,130,2550,35,321,94.5,0,0,-2.5,0,-3,2,201975,0,109.3955612,2253
72,2550,130,0,2,34.5,108.5,-4,58,2550,109.3955625,0,2,18,0,30,1,145052,2,130,2550,40,326,99.225,0,0,2.5,0,5,2,202108,0,114.8653412,347
77,2550,130,0,2,39.5,148,5,72,1119,114.8653406,0,2,32,32,14,1,145196,2,130,2550,39,321,104.18625,0,0,1.5,0,-1,2,202424,0,126.6390381,2216
77,2550,130,0,2,39.5,187.5,0,6,2550,120.6086077,0,2,-34,0,-66,1,145350,2,130,2550,37,321,109.3955625,0,0,-0.5,0,-2,2,202572,0,90,1145
77,2550,130,0,2,39.5,227,0,5,2550,126.639038,0,2,-35,-35,-1,1,145490,2,130,2550,36,326,114.8653406,0,0,-1.5,0,-1,2,202722,0,90,1148
80,2550,130,0,2,42.5,269.5,3,5,2550,132.9709899,0,2,-35,-70,0,1,145637,2,130,2374,39,321,120.6086077,0,0,1.5,0,3,2,203033,0,90,873
80,2550,130,0,2,42.5,312,0,4,2550,139.6195394,0,2,-36,-106,-1,1,145792,2,130,2364,45,326,126.639038,0,0,7.5,0,6,2,203165,0,90,326
81,2374,130,0,2,43.5,355.5,1,5,2550,90,0,2,-35,-141,1,1,145931,2,130,2310,26,302,132.9709899,0,0,-11.5,0,-19,2,203446,0,90,321
77,2364,130,0,2,39.5,395,-4,5,2550,90,0,2,-35,-176,0,1,146077,2,130,2298,48,302,139.6195394,0,0,10.5,0,22,2,203601,0,90,329
74,2310,130,0,2,36.5,431.5,-3,5,1071,90,0,2,-35,-211,0,1,146222,2,130,2292,24,326,146.6005164,0,0,-13.5,0,-24,2,203742,0,90,362
72,2298,130,0,2,34.5,466,-2,5,1054,90,0,2,-35,-246,0,1,146364,2,130,2311,58,326,153.9305422,0,0,20.5,0,34,2,204033,0,94.5,357
8,2292,130,0,2,-29.5,0,-64,5,1038,90,0,2,-35,-281,0,1,146522,2,130,2276,31,326,161.6270693,0,0,-6.5,0,-27,2,204172,0,104.1862488,357
4,2311,130,0,2,-33.5,-33.5,-4,5,2550,90,0,2,-35,-316,0,1,146671,2,130,2214,23,321,165,0,0,-14.5,-14.5,-8,2,204315,0,109.3955612,971
5,2276,130,0,2,-32.5,-66,1,6,2550,90,0,2,-34,-350,1,1,146808,2,130,2226,54,340,165,0,0,16.5,0,31,2,204611,0,120.6086044,968
5,2214,130,0,2,-32.5,-98.5,0,14,2320,90,0,2,-26,-376,8,1,146962,2,130,2197,59,2306,165,0,0,21.5,21.5,5,2,204761,0,126.6390381,338
5,2226,130,0,2,-32.5,-131,0,27,385,90,0,2,-13,-389,13,1,147238,2,130,2219,52,326,165,0,0,14.5,36,-7,2,205062,0,90,365
5,2197,130,0,2,-32.5,-163.5,0,65,321,90,0,2,25,0,38,1,147238,2,130,2184,54,326,165,0,0,16.5,52.5,2,2,205202,0,90,321
6,2219,130,0,2,-31.5,-195,1,65,334,94.5,0,2,25,25,0,1,147389,2,130,2167,59,326,165,0,0,21.5,74,5,2,205482,0,90,321
6,2184,130,0,2,-31.5,-226.5,0,58,345,99.225,0,2,18,43,-7,1,147539,2,130,2153,63,1464,165,0,0,25.5,99.5,4,2,205617,0,90,365
5,2167,130,0,2,-32.5,-259,-1,22,353,104.18625,0,2,-18,0,-36,1,147682,2,130,2550,63,2550,165,0,0,25.5,125,0,2,205751,0,94.5,340
6,2153,130,0,2,-31.5,-290.5,1,4,355,109.3955625,0,2,-36,-36,-18,1,147968,2,130,2550,64,2550,90,0,0,26.5,151.5,1,2,206046,0,90,321
5,2550,130,0,2,-32.5,-323,-1,11,355,114.8653406,0,2,-29,-65,7,1,147968,2,130,2550,65,1074,90,0,0,27.5,179,1,2,206204,0,90,349
47,2550,130,0,2,9.5,0,42,32,364,120.6086077,0,2,-8,0,21,1,148109,2,130,2550,72,1038,90,0,0,34.5,213.5,7,2,206501,0,90,326
74,2550,130,0,2,36.5,36.5,27,47,365,126.639038,0,2,7,0,15,1,148243,2,130,2550,63,1030,90,0,0,25.5,239,-9,2,206661,0,94.5,336
78,2550,130,0,2,40.5,77,4,29,385,132.9709899,0,2,-11,0,-18,1,148382,2,130,2550,34,1014,90,0,0,-3.5,0,-29,2,206801,0,90,321
78,2550,130,0,2,40.5,117.5,0,10,353,139.6195394,0,2,-30,-30,-19,1,148668,2,130,2550,8,149,90,0,0,-29.5,-29.5,-26,2,207073,0,90,326
79,2550,130,0,2,41.5,159,1,19,366,146.6005164,0,2,-21,-51,9,1,148668,2,130,2550,45,2550,94.5,0,0,7.5,0,37,2,207213,0,90,364
73,2550,130,0,2,35.5,194.5,-6,65,403,153.9305422,0,2,25,0,46,1,148852,2,130,2550,59,2550,99.225,0,0,21.5,21.5,14,2,207488,0,94.5,376
8,2550,130,0,2,-29.5,0,-65,80,376,161.6270693,0,2,40,40,15,1,149012,2,130,2550,13,139,90,0,0,-24.5,0,-46,2,207626,0,90,345
5,2550,130,0,2,-32.5,-32.5,-3,16,389,165,0,2,-24,0,-64,1,149172,2,130,2550,62,2550,94.5,0,0,24.5,0,49,2,207771,0,94.5,345
48,2550,130,0,2,10.5,0,43,5,349,165,0,2,-35,-35,-11,1,149350,2,130,2550,63,2550,99.225,0,0,25.5,25.5,1,2,208081,0,104.1862488,380
73,2550,130,0,2,35.5,35.5,25,5,334,165,0,2,-35,-70,0,1,149350,2,130,2550,68,2550,104.18625,0,0,30.5,56,5,2,208225,0,109.3955612,340
10,2550,130,0,2,-27.5,0,-63,21,337,165,0,2,-19,-89,16,1,149496,2,130,2550,66,139,90,0,0,28.5,84.5,-2,2,208506,0,120.6086044,349
8,2550,130,0,2,-29.5,-29.5,-2,69,364,165,0,2,29,0,48,1,149653,2,130,2550,57,139,90,0,0,19.5,104,-9,2,208651,0,126.6390381,347
14,2550,130,0,2,-23.5,-53,6,68,321,90,0,2,28,28,-1,1,149792,2,130,2475,29,166,90,0,0,-8.5,0,-28,2,208811,0,132.970993,340
46,2475,130,0,2,8.5,0,32,68,326,90,0,2,28,56,0,1,149941,2,130,1925,63,2550,94.5,0,0,25.5,0,34,2,209101,0,146.6005096,338
66,1925,130,0,2,28.5,28.5,20,64,321,90,0,2,24,80,-4,1,150092,2,130,2441,59,179,90,0,0,21.5,21.5,-4,2,209224,0,153.930542,330
20,2441,130,0,2,-17.5,0,-46,37,365,94.5,0,2,-3,0,-27,1,150237,2,130,1793,58,197,90,0,0,20.5,42,-1,2,209531,0,90,340
6,1793,130,0,2,-31.5,-31.5,-14,9,347,99.225,0,2,-31,-31,-28,1,150378,2,130,2416,60,418,94.5,0,0,22.5,64.5,2,2,209663,0,90,357
24,2416,130,0,2,-13.5,-45,18,22,334,104.18625,0,2,-18,-49,13,1,150518,2,130,2416,59,173,90,0,0,21.5,86,-1,2,209927,0,99.22499847,420
78,2416,130,0,2,40.5,0,54,64,345,109.3955625,0,2,24,0,42,1,150807,2,130,1795,49,166,90,0,0,11.5,97.5,-10,2,210071,0,104.1862488,355
76,1813,130,0,2,38.5,38.5,-2,67,338,114.8653406,0,2,27,27,3,1,150807,2,130,1795,17,166,90,0,0,-20.5,0,-32,2,210363,0,109.3955612,389
7,1795,130,0,2,-30.5,0,-69,60,357,120.6086077,0,2,20,47,-7,1,150952,2,130,1786,44,184,90,0,0,6.5,0,27,2,210501,0,120.6086044,403
9,1786,130,0,2,-28.5,-28.5,2,17,385,126.639038,0,2,-23,0,-43,1,151251,2,130,2550,49,2550,94.5,0,0,11.5,11.5,5,2,210663,0,126.6390381,364
51,2550,130,0,2,13.5,0,42,6,355,132.9709899,0,2,-34,-34,-11,1,151251,2,130,2550,20,236,90,0,0,-17.5,0,-29,2,210941,0,139.6195374,412
61,2550,130,0,2,23.5,23.5,10,17,376,139.6195394,0,2,-23,-57,11,1,151397,2,130,2550,50,197,90,0,0,12.5,0,30,2,211084,0,146.6005096,416
9,2550,130,0,2,-28.5,0,-52,64,374,146.6005164,0,2,24,0,47,1,151688,2,130,2550,53,247,90,0,0,15.5,15.5,3,2,211233,0,153.930542,349
6,2313,130,0,2,-31.5,-31.5,-3,66,384,153.9305422,0,2,26,26,2,1,151842,2,130,2550,12,273,90,0,0,-25.5,0,-41,2,211534,0,165,334
39,2550,130,0,2,1.5,0,33,67,374,161.6270693,0,2,27,53,1,1,151842,2,130,2550,52,326,94.5,0,0,14.5,0,40,2,211673,0,165,328
65,2550,130,0,2,27.5,27.5,26,36,365,165,0,2,-4,0,-31,1,151977,2,130,2550,60,326,99.225,0,0,22.5,22.5,8,2,211952,0,90,340
42,2550,130,0,2,4.5,0,-23,8,348,165,0,2,-32,-32,-28,1,152118,2,130,2550,8,326,104.18625,0,0,-29.5,0,-52,2,212103,0,94.5,374
11,2550,130,0,2,-26.5,0,-31,14,374,165,0,2,-26,-58,6,1,152269,2,130,2550,53,278,90,0,0,15.5,0,45,2,212280,0,99.22499847,365
38,2550,130,0,2,0.5,0,27,72,376,165,0,2,32,0,58,1,152417,2,130,2550,62,321,94.5,0,0,24.5,24.5,9,2,212555,0,109.3955612,357
